date invoice,aliac,upc,name,barcode,Ordered QTY,Size US/UK,eu size,rrp,Season,gender,color,Category,cost,silling price,customer price,Brand
45915,220757BBK,220757BBK,100% Waterproof - Trail - Lace Up W/ Overlays,197976364899,1,11.0,44.5,450,fw25,MENS,BBK,Footwear,225.675,261.0,360,100%
45915,220757BBK,220757BBK,100% Waterproof - Trail - Lace Up W/ Overlays,197976364905,1,11.5,45.0,450,fw25,MENS,BBK,Footwear,225.675,261.0,360,100%
45915,220757BBK,220757BBK,100% Waterproof - Trail - Lace Up W/ Overlays,197976364929,1,12.5,46.0,450,fw25,MENS,BBK,Footwear,225.675,261.0,360,100%
45915,220757BBK,220757BBK,100% Waterproof - Trail - Lace Up W/ Overlays,197976364820,1,7.5,40.5,450,fw25,MENS,BBK,Footwear,225.675,261.0,360,100%
45915,220757BBK,220757BBK,100% Waterproof - Trail - Lace Up W/ Overlays,197976364837,1,8.0,41.0,450,fw25,MENS,BBK,Footwear,225.675,261.0,360,100%
45915,220757BBK,220757BBK,100% Waterproof - Trail - Lace Up W/ Overlays,197976364844,2,8.5,42.0,450,fw25,MENS,BBK,Footwear,225.675,261.0,360,100%
45915,220757BBK,220757BBK,100% Waterproof - Trail - Lace Up W/ Overlays,197976364851,2,9.0,42.5,450,fw25,MENS,BBK,Footwear,225.675,261.0,360,100%
45915,220757BBK,220757BBK,100% Waterproof - Trail - Lace Up W/ Overlays,197976364868,3,9.5,43.0,450,fw25,MENS,BBK,Footwear,225.675,261.0,360,100%
45915,220757GYOR,220757GYOR,100% Waterproof - Trail - Lace Up W/ Overlays,197976543034,2,10.5,44.0,450,fw25,MENS,GYOR,Footwear,225.675,261.0,360,100%
45915,220757GYOR,220757GYOR,100% Waterproof - Trail - Lace Up W/ Overlays,197976543041,1,11.0,44.5,450,fw25,MENS,GYOR,Footwear,225.675,261.0,360,100%
45915,220757GYOR,220757GYOR,100% Waterproof - Trail - Lace Up W/ Overlays,197976543058,1,11.5,45.0,450,fw25,MENS,GYOR,Footwear,225.675,261.0,360,100%
45915,220757GYOR,220757GYOR,100% Waterproof - Trail - Lace Up W/ Overlays,197976543072,1,12.5,46.0,450,fw25,MENS,GYOR,Footwear,225.675,261.0,360,100%
45915,220757GYOR,220757GYOR,100% Waterproof - Trail - Lace Up W/ Overlays,197976542976,1,7.5,40.5,450,fw25,MENS,GYOR,Footwear,225.675,261.0,360,100%
45915,220757GYOR,220757GYOR,100% Waterproof - Trail - Lace Up W/ Overlays,197976542983,1,8.0,41.0,450,fw25,MENS,GYOR,Footwear,225.675,261.0,360,100%
45915,220757GYOR,220757GYOR,100% Waterproof - Trail - Lace Up W/ Overlays,197976542990,2,8.5,42.0,450,fw25,MENS,GYOR,Footwear,225.675,261.0,360,100%
45915,220757GYOR,220757GYOR,100% Waterproof - Trail - Lace Up W/ Overlays,197976543003,2,9.0,42.5,450,fw25,MENS,GYOR,Footwear,225.675,261.0,360,100%
45915,220757GYOR,220757GYOR,100% Waterproof - Trail - Lace Up W/ Overlays,197976543010,3,9.5,43.0,450,fw25,MENS,GYOR,Footwear,225.675,261.0,360,100%
45915,220864BBK,220864BBK,Basic Mesh Lace Up W/ Full Rubber Bottom,197627603650,2,10.5,44.0,280,fw25,MENS,BBK,Footwear,140.42,162.4,224,Basic
45915,220864BBK,220864BBK,Basic Mesh Lace Up W/ Full Rubber Bottom,197627603667,1,11.0,44.5,280,fw25,MENS,BBK,Footwear,140.42,162.4,224,Basic
45915,220864BBK,220864BBK,Basic Mesh Lace Up W/ Full Rubber Bottom,197627603674,1,11.5,45.0,280,fw25,MENS,BBK,Footwear,140.42,162.4,224,Basic
45915,220864BBK,220864BBK,Basic Mesh Lace Up W/ Full Rubber Bottom,197627603698,1,12.5,46.0,280,fw25,MENS,BBK,Footwear,140.42,162.4,224,Basic
45915,220864BBK,220864BBK,Basic Mesh Lace Up W/ Full Rubber Bottom,197627603599,1,7.5,40.5,280,fw25,MENS,BBK,Footwear,140.42,162.4,224,Basic
45915,220864BBK,220864BBK,Basic Mesh Lace Up W/ Full Rubber Bottom,197627603605,1,8.0,41.0,280,fw25,MENS,BBK,Footwear,140.42,162.4,224,Basic
45915,220864BBK,220864BBK,Basic Mesh Lace Up W/ Full Rubber Bottom,197627603612,2,8.5,42.0,280,fw25,MENS,BBK,Footwear,140.42,162.4,224,Basic
45915,220864BBK,220864BBK,Basic Mesh Lace Up W/ Full Rubber Bottom,197627603629,2,9.0,42.5,280,fw25,MENS,BBK,Footwear,140.42,162.4,224,Basic
45915,220864BBK,220864BBK,Basic Mesh Lace Up W/ Full Rubber Bottom,197627603636,3,9.5,43.0,280,fw25,MENS,BBK,Footwear,140.42,162.4,224,Basic
45915,220864BKW,220864BKW,Basic Mesh Lace Up W/ Full Rubber Bottom,197627603797,2,10.5,44.0,280,fw25,MENS,BKW,Footwear,140.42,162.4,224,Basic
45915,220864BKW,220864BKW,Basic Mesh Lace Up W/ Full Rubber Bottom,197627603803,1,11.0,44.5,280,fw25,MENS,BKW,Footwear,140.42,162.4,224,Basic
45915,220864BKW,220864BKW,Basic Mesh Lace Up W/ Full Rubber Bottom,197627603810,1,11.5,45.0,280,fw25,MENS,BKW,Footwear,140.42,162.4,224,Basic
45915,220864BKW,220864BKW,Basic Mesh Lace Up W/ Full Rubber Bottom,197627603834,1,12.5,46.0,280,fw25,MENS,BKW,Footwear,140.42,162.4,224,Basic
45915,220864BKW,220864BKW,Basic Mesh Lace Up W/ Full Rubber Bottom,197627603735,1,7.5,40.5,280,fw25,MENS,BKW,Footwear,140.42,162.4,224,Basic
45915,220864BKW,220864BKW,Basic Mesh Lace Up W/ Full Rubber Bottom,197627603742,1,8.0,41.0,280,fw25,MENS,BKW,Footwear,140.42,162.4,224,Basic
45915,220864BKW,220864BKW,Basic Mesh Lace Up W/ Full Rubber Bottom,197627603759,2,8.5,42.0,280,fw25,MENS,BKW,Footwear,140.42,162.4,224,Basic
45915,220864BKW,220864BKW,Basic Mesh Lace Up W/ Full Rubber Bottom,197627603766,2,9.0,42.5,280,fw25,MENS,BKW,Footwear,140.42,162.4,224,Basic
45915,220864BKW,220864BKW,Basic Mesh Lace Up W/ Full Rubber Bottom,197627603773,3,9.5,43.0,280,fw25,MENS,BKW,Footwear,140.42,162.4,224,Basic
45915,232839BKCC,232839BKCC,Slip-Ins Engineered Knit Slip-On Sneaker W/ Air-,198739006421,3,10.0,43.0,330,fw25,MENS,BKCC,Footwear,165.495,191.4,264,Skechers
45915,232839BKCC,232839BKCC,Slip-Ins Engineered Knit Slip-On Sneaker W/ Air-,198739006438,2,10.5,44.0,330,fw25,MENS,BKCC,Footwear,165.495,191.4,264,Skechers
45915,232839BKCC,232839BKCC,Slip-Ins Engineered Knit Slip-On Sneaker W/ Air-,198739006445,1,11.0,45.0,330,fw25,MENS,BKCC,Footwear,165.495,191.4,264,Skechers
45915,232839BKCC,232839BKCC,Slip-Ins Engineered Knit Slip-On Sneaker W/ Air-,198739006469,1,12.0,46.0,330,fw25,MENS,BKCC,Footwear,165.495,191.4,264,Skechers
45915,232839BKCC,232839BKCC,Slip-Ins Engineered Knit Slip-On Sneaker W/ Air-,198739006377,1,7.5,40.5,330,fw25,MENS,BKCC,Footwear,165.495,191.4,264,Skechers
45915,232839BKCC,232839BKCC,Slip-Ins Engineered Knit Slip-On Sneaker W/ Air-,198739006384,2,8.0,41.0,330,fw25,MENS,BKCC,Footwear,165.495,191.4,264,Skechers
45915,232839BKCC,232839BKCC,Slip-Ins Engineered Knit Slip-On Sneaker W/ Air-,198739006407,2,9.0,42.0,330,fw25,MENS,BKCC,Footwear,165.495,191.4,264,Skechers
45915,232839BKCC,232839BKCC,Slip-Ins Engineered Knit Slip-On Sneaker W/ Air-,198739006414,2,9.5,42.5,330,fw25,MENS,BKCC,Footwear,165.495,191.4,264,Skechers
45915,232839TPE,232839TPE,Slip-Ins Engineered Knit Slip-On Sneaker W/ Air-,198376695859,3,10.0,43.0,330,fw25,MENS,TPE,Footwear,165.495,191.4,264,Skechers
45915,232839TPE,232839TPE,Slip-Ins Engineered Knit Slip-On Sneaker W/ Air-,198376695866,2,10.5,44.0,330,fw25,MENS,TPE,Footwear,165.495,191.4,264,Skechers
45915,232839TPE,232839TPE,Slip-Ins Engineered Knit Slip-On Sneaker W/ Air-,198376695873,1,11.0,45.0,330,fw25,MENS,TPE,Footwear,165.495,191.4,264,Skechers
45915,232839TPE,232839TPE,Slip-Ins Engineered Knit Slip-On Sneaker W/ Air-,198376695897,1,12.0,46.0,330,fw25,MENS,TPE,Footwear,165.495,191.4,264,Skechers
45915,232839TPE,232839TPE,Slip-Ins Engineered Knit Slip-On Sneaker W/ Air-,198376695804,1,7.5,40.5,330,fw25,MENS,TPE,Footwear,165.495,191.4,264,Skechers
45915,232839TPE,232839TPE,Slip-Ins Engineered Knit Slip-On Sneaker W/ Air-,198376695811,2,8.0,41.0,330,fw25,MENS,TPE,Footwear,165.495,191.4,264,Skechers
45915,232839TPE,232839TPE,Slip-Ins Engineered Knit Slip-On Sneaker W/ Air-,198376695835,2,9.0,42.0,330,fw25,MENS,TPE,Footwear,165.495,191.4,264,Skechers
45915,232839TPE,232839TPE,Slip-Ins Engineered Knit Slip-On Sneaker W/ Air-,198376695842,2,9.5,42.5,330,fw25,MENS,TPE,Footwear,165.495,191.4,264,Skechers
45915,233076BKCC,233076BKCC,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739026917,3,10.0,43.0,300,fw25,MENS,BKCC,Footwear,150.45,174.0,240,Leather
45915,233076BKCC,233076BKCC,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739026924,2,10.5,44.0,300,fw25,MENS,BKCC,Footwear,150.45,174.0,240,Leather
45915,233076BKCC,233076BKCC,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739026931,1,11.0,45.0,300,fw25,MENS,BKCC,Footwear,150.45,174.0,240,Leather
45915,233076BKCC,233076BKCC,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739026955,1,12.0,46.0,300,fw25,MENS,BKCC,Footwear,150.45,174.0,240,Leather
45915,233076BKCC,233076BKCC,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739026863,1,7.5,40.5,300,fw25,MENS,BKCC,Footwear,150.45,174.0,240,Leather
45915,233076BKCC,233076BKCC,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739026870,2,8.0,41.0,300,fw25,MENS,BKCC,Footwear,150.45,174.0,240,Leather
45915,233076BKCC,233076BKCC,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739026894,2,9.0,42.0,300,fw25,MENS,BKCC,Footwear,150.45,174.0,240,Leather
45915,233076BKCC,233076BKCC,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739026900,2,9.5,42.5,300,fw25,MENS,BKCC,Footwear,150.45,174.0,240,Leather
45915,233076NAT,233076NAT,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739007428,3,10.0,43.0,300,fw25,MENS,NAT,Footwear,150.45,174.0,240,Leather
45915,233076NAT,233076NAT,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739007435,2,10.5,44.0,300,fw25,MENS,NAT,Footwear,150.45,174.0,240,Leather
45915,233076NAT,233076NAT,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739007442,1,11.0,45.0,300,fw25,MENS,NAT,Footwear,150.45,174.0,240,Leather
45915,233076NAT,233076NAT,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739007466,1,12.0,46.0,300,fw25,MENS,NAT,Footwear,150.45,174.0,240,Leather
45915,233076NAT,233076NAT,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739007374,1,7.5,40.5,300,fw25,MENS,NAT,Footwear,150.45,174.0,240,Leather
45915,233076NAT,233076NAT,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739007381,2,8.0,41.0,300,fw25,MENS,NAT,Footwear,150.45,174.0,240,Leather
45915,233076NAT,233076NAT,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739007404,2,9.0,42.0,300,fw25,MENS,NAT,Footwear,150.45,174.0,240,Leather
45915,233076NAT,233076NAT,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739007411,2,9.5,42.5,300,fw25,MENS,NAT,Footwear,150.45,174.0,240,Leather
45915,233076OLV,233076OLV,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739007565,3,10.0,43.0,300,fw25,MENS,OLV,Footwear,150.45,174.0,240,Leather
45915,233076OLV,233076OLV,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739007572,2,10.5,44.0,300,fw25,MENS,OLV,Footwear,150.45,174.0,240,Leather
45915,233076OLV,233076OLV,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739007589,1,11.0,45.0,300,fw25,MENS,OLV,Footwear,150.45,174.0,240,Leather
45915,233076OLV,233076OLV,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739007602,1,12.0,46.0,300,fw25,MENS,OLV,Footwear,150.45,174.0,240,Leather
45915,233076OLV,233076OLV,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739007510,1,7.5,40.5,300,fw25,MENS,OLV,Footwear,150.45,174.0,240,Leather
45915,233076OLV,233076OLV,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739007527,2,8.0,41.0,300,fw25,MENS,OLV,Footwear,150.45,174.0,240,Leather
45915,233076OLV,233076OLV,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739007541,2,9.0,42.0,300,fw25,MENS,OLV,Footwear,150.45,174.0,240,Leather
45915,233076OLV,233076OLV,Leather Overlay Mesh Lace Up Sneaker W/ Swan Log,198739007558,2,9.5,42.5,300,fw25,MENS,OLV,Footwear,150.45,174.0,240,Leather
45915,237214BBK,237214BBK,"""Air-Cooled MF,Water Repellent,Goodyear Rubber,S",194880905071,3,10.0,43.0,350,fw25,MENS,BBK,Footwear,175.525,203.0,280,"""Air-Cooled"
45915,237214BBK,237214BBK,"""Air-Cooled MF,Water Repellent,Goodyear Rubber,S",194880905088,2,10.5,44.0,350,fw25,MENS,BBK,Footwear,175.525,203.0,280,"""Air-Cooled"
45915,237214BBK,237214BBK,"""Air-Cooled MF,Water Repellent,Goodyear Rubber,S",194880905095,1,11.0,45.0,350,fw25,MENS,BBK,Footwear,175.525,203.0,280,"""Air-Cooled"
45915,237214BBK,237214BBK,"""Air-Cooled MF,Water Repellent,Goodyear Rubber,S",194880905118,1,12.0,46.0,350,fw25,MENS,BBK,Footwear,175.525,203.0,280,"""Air-Cooled"
45915,237214BBK,237214BBK,"""Air-Cooled MF,Water Repellent,Goodyear Rubber,S",194880905026,1,7.5,40.5,350,fw25,MENS,BBK,Footwear,175.525,203.0,280,"""Air-Cooled"
45915,237214BBK,237214BBK,"""Air-Cooled MF,Water Repellent,Goodyear Rubber,S",194880905033,2,8.0,41.0,350,fw25,MENS,BBK,Footwear,175.525,203.0,280,"""Air-Cooled"
45915,237214BBK,237214BBK,"""Air-Cooled MF,Water Repellent,Goodyear Rubber,S",194880905057,2,9.0,42.0,350,fw25,MENS,BBK,Footwear,175.525,203.0,280,"""Air-Cooled"
45915,237214BBK,237214BBK,"""Air-Cooled MF,Water Repellent,Goodyear Rubber,S",194880905064,2,9.5,42.5,350,fw25,MENS,BBK,Footwear,175.525,203.0,280,"""Air-Cooled"
45915,237524BBK,237524BBK,100% Waterproof Goodyear Rubber Lace-Up Outdoor,198376369026,3,10.0,43.0,450,fw25,MENS,BBK,Footwear,225.675,261.0,360,100%
45915,237524BBK,237524BBK,100% Waterproof Goodyear Rubber Lace-Up Outdoor,198376369033,2,10.5,44.0,450,fw25,MENS,BBK,Footwear,225.675,261.0,360,100%
45915,237524BBK,237524BBK,100% Waterproof Goodyear Rubber Lace-Up Outdoor,198376369040,1,11.0,45.0,450,fw25,MENS,BBK,Footwear,225.675,261.0,360,100%
45915,237524BBK,237524BBK,100% Waterproof Goodyear Rubber Lace-Up Outdoor,198376369064,1,12.0,46.0,450,fw25,MENS,BBK,Footwear,225.675,261.0,360,100%
45915,237524BBK,237524BBK,100% Waterproof Goodyear Rubber Lace-Up Outdoor,198376368975,1,7.5,40.5,450,fw25,MENS,BBK,Footwear,225.675,261.0,360,100%
45915,237524BBK,237524BBK,100% Waterproof Goodyear Rubber Lace-Up Outdoor,198376368982,2,8.0,41.0,450,fw25,MENS,BBK,Footwear,225.675,261.0,360,100%
45915,237524BBK,237524BBK,100% Waterproof Goodyear Rubber Lace-Up Outdoor,198376369002,2,9.0,42.0,450,fw25,MENS,BBK,Footwear,225.675,261.0,360,100%
45915,237524BBK,237524BBK,100% Waterproof Goodyear Rubber Lace-Up Outdoor,198376369019,2,9.5,42.5,450,fw25,MENS,BBK,Footwear,225.675,261.0,360,100%
45915,237524BROR,237524BROR,100% Waterproof Goodyear Rubber Lace-Up Outdoor,198376369309,3,10.0,43.0,450,fw25,MENS,BROR,Footwear,225.675,261.0,360,100%
45915,237524BROR,237524BROR,100% Waterproof Goodyear Rubber Lace-Up Outdoor,198376369316,2,10.5,44.0,450,fw25,MENS,BROR,Footwear,225.675,261.0,360,100%
45915,237524BROR,237524BROR,100% Waterproof Goodyear Rubber Lace-Up Outdoor,198376369323,1,11.0,45.0,450,fw25,MENS,BROR,Footwear,225.675,261.0,360,100%
45915,237524BROR,237524BROR,100% Waterproof Goodyear Rubber Lace-Up Outdoor,198376369347,1,12.0,46.0,450,fw25,MENS,BROR,Footwear,225.675,261.0,360,100%
45915,237524BROR,237524BROR,100% Waterproof Goodyear Rubber Lace-Up Outdoor,198376369255,1,7.5,40.5,450,fw25,MENS,BROR,Footwear,225.675,261.0,360,100%
45915,237524BROR,237524BROR,100% Waterproof Goodyear Rubber Lace-Up Outdoor,198376369262,2,8.0,41.0,450,fw25,MENS,BROR,Footwear,225.675,261.0,360,100%
45915,237524BROR,237524BROR,100% Waterproof Goodyear Rubber Lace-Up Outdoor,198376369286,2,9.0,42.0,450,fw25,MENS,BROR,Footwear,225.675,261.0,360,100%
45915,237524BROR,237524BROR,100% Waterproof Goodyear Rubber Lace-Up Outdoor,198376369293,2,9.5,42.5,450,fw25,MENS,BROR,Footwear,225.675,261.0,360,100%
45915,237603BKCC,237603BKCC,Arch Fit Engineered Mesh Lace-Up Sneaker,198376041625,3,10.0,43.0,400,fw25,MENS,BKCC,Footwear,200.6,232.0,320,Arch
45915,237603BKCC,237603BKCC,Arch Fit Engineered Mesh Lace-Up Sneaker,198376041632,2,10.5,44.0,400,fw25,MENS,BKCC,Footwear,200.6,232.0,320,Arch
45915,237603BKCC,237603BKCC,Arch Fit Engineered Mesh Lace-Up Sneaker,198376041649,1,11.0,45.0,400,fw25,MENS,BKCC,Footwear,200.6,232.0,320,Arch
45915,237603BKCC,237603BKCC,Arch Fit Engineered Mesh Lace-Up Sneaker,198376041663,1,12.0,46.0,400,fw25,MENS,BKCC,Footwear,200.6,232.0,320,Arch
45915,237603BKCC,237603BKCC,Arch Fit Engineered Mesh Lace-Up Sneaker,198376041571,1,7.5,40.5,400,fw25,MENS,BKCC,Footwear,200.6,232.0,320,Arch
45915,237603BKCC,237603BKCC,Arch Fit Engineered Mesh Lace-Up Sneaker,198376041588,2,8.0,41.0,400,fw25,MENS,BKCC,Footwear,200.6,232.0,320,Arch
45915,237603BKCC,237603BKCC,Arch Fit Engineered Mesh Lace-Up Sneaker,198376041601,2,9.0,42.0,400,fw25,MENS,BKCC,Footwear,200.6,232.0,320,Arch
45915,237603BKCC,237603BKCC,Arch Fit Engineered Mesh Lace-Up Sneaker,198376041618,2,9.5,42.5,400,fw25,MENS,BKCC,Footwear,200.6,232.0,320,Arch
45915,237634BKBR,237634BKBR,Slip-Ins Leather Overlay Lace-Up W/ Air Cooled M,198376486334,3,10.0,43.0,350,fw25,MENS,BKBR,Footwear,175.525,203.0,280,Skechers
45915,237634BKBR,237634BKBR,Slip-Ins Leather Overlay Lace-Up W/ Air Cooled M,198376486341,2,10.5,44.0,350,fw25,MENS,BKBR,Footwear,175.525,203.0,280,Skechers
45915,237634BKBR,237634BKBR,Slip-Ins Leather Overlay Lace-Up W/ Air Cooled M,198376486358,1,11.0,45.0,350,fw25,MENS,BKBR,Footwear,175.525,203.0,280,Skechers
45915,237634BKBR,237634BKBR,Slip-Ins Leather Overlay Lace-Up W/ Air Cooled M,198376486372,1,12.0,46.0,350,fw25,MENS,BKBR,Footwear,175.525,203.0,280,Skechers
45915,237634BKBR,237634BKBR,Slip-Ins Leather Overlay Lace-Up W/ Air Cooled M,198376486280,1,7.5,40.5,350,fw25,MENS,BKBR,Footwear,175.525,203.0,280,Skechers
45915,237634BKBR,237634BKBR,Slip-Ins Leather Overlay Lace-Up W/ Air Cooled M,198376486297,2,8.0,41.0,350,fw25,MENS,BKBR,Footwear,175.525,203.0,280,Skechers
45915,237634BKBR,237634BKBR,Slip-Ins Leather Overlay Lace-Up W/ Air Cooled M,198376486310,2,9.0,42.0,350,fw25,MENS,BKBR,Footwear,175.525,203.0,280,Skechers
45915,237634BKBR,237634BKBR,Slip-Ins Leather Overlay Lace-Up W/ Air Cooled M,198376486327,2,9.5,42.5,350,fw25,MENS,BKBR,Footwear,175.525,203.0,280,Skechers
45915,237634TPE,237634TPE,Slip-Ins Leather Overlay Lace-Up W/ Air Cooled M,198376588878,3,10.0,43.0,350,fw25,MENS,TPE,Footwear,175.525,203.0,280,Skechers
45915,237634TPE,237634TPE,Slip-Ins Leather Overlay Lace-Up W/ Air Cooled M,198376588885,2,10.5,44.0,350,fw25,MENS,TPE,Footwear,175.525,203.0,280,Skechers
45915,237634TPE,237634TPE,Slip-Ins Leather Overlay Lace-Up W/ Air Cooled M,198376588892,1,11.0,45.0,350,fw25,MENS,TPE,Footwear,175.525,203.0,280,Skechers
