date invoice,aliac,upc,name,barcode,Ordered QTY,Size US/UK,eu size,rrp,Season,gender,color,Category,cost,silling price,customer price,Brand
45915,237634TPE,237634TPE,Slip-Ins Leather Overlay Lace-Up W/ Air Cooled M,198376588915,1,12.0,46.0,350,fw25,MENS,TPE,Footwear,175.525,203.0,280,Skechers
45915,237634TPE,237634TPE,Slip-Ins Leather Overlay Lace-Up W/ Air Cooled M,198376588823,1,7.5,40.5,350,fw25,MENS,TPE,Footwear,175.525,203.0,280,Skechers
45915,237634TPE,237634TPE,Slip-Ins Leather Overlay Lace-Up W/ Air Cooled M,198376588830,2,8.0,41.0,350,fw25,MENS,TPE,Footwear,175.525,203.0,280,Skechers
45915,237634TPE,237634TPE,Slip-Ins Leather Overlay Lace-Up W/ Air Cooled M,198376588854,2,9.0,42.0,350,fw25,MENS,TPE,Footwear,175.525,203.0,280,Skechers
45915,237634TPE,237634TPE,Slip-Ins Leather Overlay Lace-Up W/ Air Cooled M,198376588861,2,9.5,42.5,350,fw25,MENS,TPE,Footwear,175.525,203.0,280,Skechers
45915,237790BBK,237790BBK,Leather Overlay Lace Up W/ Air Cooled Mf,198739044119,3,10.0,43.0,400,fw25,MENS,BBK,Footwear,200.6,232.0,320,Leather
45915,237790BBK,237790BBK,Leather Overlay Lace Up W/ Air Cooled Mf,198739044126,2,10.5,44.0,400,fw25,MENS,BBK,Footwear,200.6,232.0,320,Leather
45915,237790BBK,237790BBK,Leather Overlay Lace Up W/ Air Cooled Mf,198739044133,1,11.0,45.0,400,fw25,MENS,BBK,Footwear,200.6,232.0,320,Leather
45915,237790BBK,237790BBK,Leather Overlay Lace Up W/ Air Cooled Mf,198739044157,1,12.0,46.0,400,fw25,MENS,BBK,Footwear,200.6,232.0,320,Leather
45915,237790BBK,237790BBK,Leather Overlay Lace Up W/ Air Cooled Mf,198739044065,1,7.5,40.5,400,fw25,MENS,BBK,Footwear,200.6,232.0,320,Leather
45915,237790BBK,237790BBK,Leather Overlay Lace Up W/ Air Cooled Mf,198739044072,2,8.0,41.0,400,fw25,MENS,BBK,Footwear,200.6,232.0,320,Leather
45915,237790BBK,237790BBK,Leather Overlay Lace Up W/ Air Cooled Mf,198739044096,2,9.0,42.0,400,fw25,MENS,BBK,Footwear,200.6,232.0,320,Leather
45915,237790BBK,237790BBK,Leather Overlay Lace Up W/ Air Cooled Mf,198739044102,2,9.5,42.5,400,fw25,MENS,BBK,Footwear,200.6,232.0,320,Leather
45915,237790NAT,237790NAT,Leather Overlay Lace Up W/ Air Cooled Mf,198739005868,3,10.0,43.0,400,fw25,MENS,NAT,Footwear,200.6,232.0,320,Leather
45915,237790NAT,237790NAT,Leather Overlay Lace Up W/ Air Cooled Mf,198739005875,2,10.5,44.0,400,fw25,MENS,NAT,Footwear,200.6,232.0,320,Leather
45915,237790NAT,237790NAT,Leather Overlay Lace Up W/ Air Cooled Mf,198739005882,1,11.0,45.0,400,fw25,MENS,NAT,Footwear,200.6,232.0,320,Leather
45915,237790NAT,237790NAT,Leather Overlay Lace Up W/ Air Cooled Mf,198739005905,1,12.0,46.0,400,fw25,MENS,NAT,Footwear,200.6,232.0,320,Leather
45915,237790NAT,237790NAT,Leather Overlay Lace Up W/ Air Cooled Mf,198739005813,1,7.5,40.5,400,fw25,MENS,NAT,Footwear,200.6,232.0,320,Leather
45915,237790NAT,237790NAT,Leather Overlay Lace Up W/ Air Cooled Mf,198739005820,2,8.0,41.0,400,fw25,MENS,NAT,Footwear,200.6,232.0,320,Leather
45915,237790NAT,237790NAT,Leather Overlay Lace Up W/ Air Cooled Mf,198739005844,2,9.0,42.0,400,fw25,MENS,NAT,Footwear,200.6,232.0,320,Leather
45915,237790NAT,237790NAT,Leather Overlay Lace Up W/ Air Cooled Mf,198739005851,2,9.5,42.5,400,fw25,MENS,NAT,Footwear,200.6,232.0,320,Leather
45915,303713NAQMT,303713NAQMT,Lighted Gore & Strap Sneaker W/ Ombre Embossed U,198739810820,4,10.0,26.0,190,fw25,GIRLS-N,AQMT,Footwear,95.285,110.2,152,Lighted
45915,303713NAQMT,303713NAQMT,Lighted Gore & Strap Sneaker W/ Ombre Embossed U,198739810783,1,6.0,22.0,190,fw25,GIRLS-N,AQMT,Footwear,95.285,110.2,152,Lighted
45915,303713NAQMT,303713NAQMT,Lighted Gore & Strap Sneaker W/ Ombre Embossed U,198739810790,2,7.0,23.0,190,fw25,GIRLS-N,AQMT,Footwear,95.285,110.2,152,Lighted
45915,303713NAQMT,303713NAQMT,Lighted Gore & Strap Sneaker W/ Ombre Embossed U,198739810806,3,8.0,24.0,190,fw25,GIRLS-N,AQMT,Footwear,95.285,110.2,152,Lighted
45915,303713NAQMT,303713NAQMT,Lighted Gore & Strap Sneaker W/ Ombre Embossed U,198739810813,4,9.0,25.0,190,fw25,GIRLS-N,AQMT,Footwear,95.285,110.2,152,Lighted
45915,303715LBLK,303715LBLK,Lighted Gore & Strap Sneaker W/ Multi Color Ligh,196989585512,2,1.0,32.0,200,fw25,GIRLS-L,BLK,Footwear,100.3,116.0,160,Lighted
45915,303715LBLK,303715LBLK,Lighted Gore & Strap Sneaker W/ Multi Color Ligh,196989585529,2,1.5,33.0,200,fw25,GIRLS-L,BLK,Footwear,100.3,116.0,160,Lighted
45915,303715LBLK,303715LBLK,Lighted Gore & Strap Sneaker W/ Multi Color Ligh,196989585444,1,10.5,27.0,200,fw25,GIRLS-L,BLK,Footwear,100.3,116.0,160,Lighted
45915,303715LBLK,303715LBLK,Lighted Gore & Strap Sneaker W/ Multi Color Ligh,196989585468,1,11.5,28.0,200,fw25,GIRLS-L,BLK,Footwear,100.3,116.0,160,Lighted
45915,303715LBLK,303715LBLK,Lighted Gore & Strap Sneaker W/ Multi Color Ligh,196989585482,2,12.5,29.0,200,fw25,GIRLS-L,BLK,Footwear,100.3,116.0,160,Lighted
45915,303715LBLK,303715LBLK,Lighted Gore & Strap Sneaker W/ Multi Color Ligh,196989585499,2,13.0,30.0,200,fw25,GIRLS-L,BLK,Footwear,100.3,116.0,160,Lighted
45915,303715LBLK,303715LBLK,Lighted Gore & Strap Sneaker W/ Multi Color Ligh,196989585505,2,13.5,31.0,200,fw25,GIRLS-L,BLK,Footwear,100.3,116.0,160,Lighted
45915,303715LBLK,303715LBLK,Lighted Gore & Strap Sneaker W/ Multi Color Ligh,196989585543,2,2.5,34.0,200,fw25,GIRLS-L,BLK,Footwear,100.3,116.0,160,Lighted
45915,303715LBLK,303715LBLK,Lighted Gore & Strap Sneaker W/ Multi Color Ligh,196989585550,2,3.0,35.0,200,fw25,GIRLS-L,BLK,Footwear,100.3,116.0,160,Lighted
45915,310380LLPMT,310380LLPMT,Gore & Strap Sneaker W/Color Block Detail,198376999179,2,1.0,32.0,200,fw25,GIRLS-L,LPMT,Footwear,100.3,116.0,160,Gore
45915,310380LLPMT,310380LLPMT,Gore & Strap Sneaker W/Color Block Detail,198376999186,2,1.5,33.0,200,fw25,GIRLS-L,LPMT,Footwear,100.3,116.0,160,Gore
45915,310380LLPMT,310380LLPMT,Gore & Strap Sneaker W/Color Block Detail,198376999100,1,10.5,27.0,200,fw25,GIRLS-L,LPMT,Footwear,100.3,116.0,160,Gore
45915,310380LLPMT,310380LLPMT,Gore & Strap Sneaker W/Color Block Detail,198376999124,1,11.5,28.0,200,fw25,GIRLS-L,LPMT,Footwear,100.3,116.0,160,Gore
45915,310380LLPMT,310380LLPMT,Gore & Strap Sneaker W/Color Block Detail,198376999148,2,12.5,29.0,200,fw25,GIRLS-L,LPMT,Footwear,100.3,116.0,160,Gore
45915,310380LLPMT,310380LLPMT,Gore & Strap Sneaker W/Color Block Detail,198376999155,2,13.0,30.0,200,fw25,GIRLS-L,LPMT,Footwear,100.3,116.0,160,Gore
45915,310380LLPMT,310380LLPMT,Gore & Strap Sneaker W/Color Block Detail,198376999162,2,13.5,31.0,200,fw25,GIRLS-L,LPMT,Footwear,100.3,116.0,160,Gore
45915,310380LLPMT,310380LLPMT,Gore & Strap Sneaker W/Color Block Detail,198376999209,2,2.5,34.0,200,fw25,GIRLS-L,LPMT,Footwear,100.3,116.0,160,Gore
45915,310380LLPMT,310380LLPMT,Gore & Strap Sneaker W/Color Block Detail,198376999216,2,3.0,35.0,200,fw25,GIRLS-L,LPMT,Footwear,100.3,116.0,160,Gore
45915,310380LNAT,310380LNAT,Gore & Strap Sneaker W/Color Block Detail,198376999339,2,1.0,32.0,200,fw25,GIRLS-L,NAT,Footwear,100.3,116.0,160,Gore
45915,310380LNAT,310380LNAT,Gore & Strap Sneaker W/Color Block Detail,198376999346,2,1.5,33.0,200,fw25,GIRLS-L,NAT,Footwear,100.3,116.0,160,Gore
45915,310380LNAT,310380LNAT,Gore & Strap Sneaker W/Color Block Detail,198376999261,1,10.5,27.0,200,fw25,GIRLS-L,NAT,Footwear,100.3,116.0,160,Gore
45915,310380LNAT,310380LNAT,Gore & Strap Sneaker W/Color Block Detail,198376999285,1,11.5,28.0,200,fw25,GIRLS-L,NAT,Footwear,100.3,116.0,160,Gore
45915,310380LNAT,310380LNAT,Gore & Strap Sneaker W/Color Block Detail,198376999308,2,12.5,29.0,200,fw25,GIRLS-L,NAT,Footwear,100.3,116.0,160,Gore
45915,310380LNAT,310380LNAT,Gore & Strap Sneaker W/Color Block Detail,198376999315,2,13.0,30.0,200,fw25,GIRLS-L,NAT,Footwear,100.3,116.0,160,Gore
45915,310380LNAT,310380LNAT,Gore & Strap Sneaker W/Color Block Detail,198376999322,2,13.5,31.0,200,fw25,GIRLS-L,NAT,Footwear,100.3,116.0,160,Gore
45915,310380LNAT,310380LNAT,Gore & Strap Sneaker W/Color Block Detail,198376999360,2,2.5,34.0,200,fw25,GIRLS-L,NAT,Footwear,100.3,116.0,160,Gore
45915,310380LNAT,310380LNAT,Gore & Strap Sneaker W/Color Block Detail,198376999377,2,3.0,35.0,200,fw25,GIRLS-L,NAT,Footwear,100.3,116.0,160,Gore
45915,310451LBKRG,310451LBKRG,Gore & Strap Fashion Embossed Sneaker,195204055243,2,1.0,32.0,180,fw25,GIRLS-L,BKRG,Footwear,90.27,104.4,144,Gore
45915,310451LBKRG,310451LBKRG,Gore & Strap Fashion Embossed Sneaker,195204055250,2,1.5,33.0,180,fw25,GIRLS-L,BKRG,Footwear,90.27,104.4,144,Gore
45915,310451LBKRG,310451LBKRG,Gore & Strap Fashion Embossed Sneaker,195204055175,1,10.5,27.0,180,fw25,GIRLS-L,BKRG,Footwear,90.27,104.4,144,Gore
45915,310451LBKRG,310451LBKRG,Gore & Strap Fashion Embossed Sneaker,195204055199,1,11.5,28.0,180,fw25,GIRLS-L,BKRG,Footwear,90.27,104.4,144,Gore
45915,310451LBKRG,310451LBKRG,Gore & Strap Fashion Embossed Sneaker,195204055212,2,12.5,29.0,180,fw25,GIRLS-L,BKRG,Footwear,90.27,104.4,144,Gore
45915,310451LBKRG,310451LBKRG,Gore & Strap Fashion Embossed Sneaker,195204055229,2,13.0,30.0,180,fw25,GIRLS-L,BKRG,Footwear,90.27,104.4,144,Gore
45915,310451LBKRG,310451LBKRG,Gore & Strap Fashion Embossed Sneaker,195204055236,2,13.5,31.0,180,fw25,GIRLS-L,BKRG,Footwear,90.27,104.4,144,Gore
45915,310451LBKRG,310451LBKRG,Gore & Strap Fashion Embossed Sneaker,195204055274,2,2.5,34.0,180,fw25,GIRLS-L,BKRG,Footwear,90.27,104.4,144,Gore
45915,310451LBKRG,310451LBKRG,Gore & Strap Fashion Embossed Sneaker,195204055281,2,3.0,35.0,180,fw25,GIRLS-L,BKRG,Footwear,90.27,104.4,144,Gore
45915,310451LWHP,310451LWHP,Gore & Strap Fashion Embossed Sneaker,195204155455,2,1.0,32.0,180,fw25,GIRLS-L,WHP,Footwear,90.27,104.4,144,Gore
45915,310451LWHP,310451LWHP,Gore & Strap Fashion Embossed Sneaker,195204155462,2,1.5,33.0,180,fw25,GIRLS-L,WHP,Footwear,90.27,104.4,144,Gore
45915,310451LWHP,310451LWHP,Gore & Strap Fashion Embossed Sneaker,195204155387,1,10.5,27.0,180,fw25,GIRLS-L,WHP,Footwear,90.27,104.4,144,Gore
45915,310451LWHP,310451LWHP,Gore & Strap Fashion Embossed Sneaker,195204155400,1,11.5,28.0,180,fw25,GIRLS-L,WHP,Footwear,90.27,104.4,144,Gore
45915,310451LWHP,310451LWHP,Gore & Strap Fashion Embossed Sneaker,195204155424,2,12.5,29.0,180,fw25,GIRLS-L,WHP,Footwear,90.27,104.4,144,Gore
45915,310451LWHP,310451LWHP,Gore & Strap Fashion Embossed Sneaker,195204155431,2,13.0,30.0,180,fw25,GIRLS-L,WHP,Footwear,90.27,104.4,144,Gore
45915,310451LWHP,310451LWHP,Gore & Strap Fashion Embossed Sneaker,195204155448,2,13.5,31.0,180,fw25,GIRLS-L,WHP,Footwear,90.27,104.4,144,Gore
45915,310451LWHP,310451LWHP,Gore & Strap Fashion Embossed Sneaker,195204155486,2,2.5,34.0,180,fw25,GIRLS-L,WHP,Footwear,90.27,104.4,144,Gore
45915,310451LWHP,310451LWHP,Gore & Strap Fashion Embossed Sneaker,195204155493,2,3.0,35.0,180,fw25,GIRLS-L,WHP,Footwear,90.27,104.4,144,Gore
45915,403739LBBK,403739LBBK,Gore & Strap Waterproof Sneaker,196989402703,2,1.0,32.0,200,fw25,BOYS-L,BBK,Footwear,100.3,116.0,160,Gore
45915,403739LBBK,403739LBBK,Gore & Strap Waterproof Sneaker,196989402710,2,1.5,33.0,200,fw25,BOYS-L,BBK,Footwear,100.3,116.0,160,Gore
45915,403739LBBK,403739LBBK,Gore & Strap Waterproof Sneaker,196989402635,1,10.5,27.0,200,fw25,BOYS-L,BBK,Footwear,100.3,116.0,160,Gore
45915,403739LBBK,403739LBBK,Gore & Strap Waterproof Sneaker,196989402659,1,11.5,28.0,200,fw25,BOYS-L,BBK,Footwear,100.3,116.0,160,Gore
45915,403739LBBK,403739LBBK,Gore & Strap Waterproof Sneaker,196989402673,2,12.5,29.0,200,fw25,BOYS-L,BBK,Footwear,100.3,116.0,160,Gore
45915,403739LBBK,403739LBBK,Gore & Strap Waterproof Sneaker,196989402680,2,13.0,30.0,200,fw25,BOYS-L,BBK,Footwear,100.3,116.0,160,Gore
45915,403739LBBK,403739LBBK,Gore & Strap Waterproof Sneaker,196989402697,2,13.5,31.0,200,fw25,BOYS-L,BBK,Footwear,100.3,116.0,160,Gore
45915,403739LBBK,403739LBBK,Gore & Strap Waterproof Sneaker,196989402734,2,2.5,34.0,200,fw25,BOYS-L,BBK,Footwear,100.3,116.0,160,Gore
45915,403739LBBK,403739LBBK,Gore & Strap Waterproof Sneaker,196989402741,2,3.0,35.0,200,fw25,BOYS-L,BBK,Footwear,100.3,116.0,160,Gore
45915,403739LNVRD,403739LNVRD,Gore & Strap Waterproof Sneaker,196989952475,2,1.0,32.0,200,fw25,BOYS-L,NVRD,Footwear,100.3,116.0,160,Gore
45915,403739LNVRD,403739LNVRD,Gore & Strap Waterproof Sneaker,196989952482,2,1.5,33.0,200,fw25,BOYS-L,NVRD,Footwear,100.3,116.0,160,Gore
45915,403739LNVRD,403739LNVRD,Gore & Strap Waterproof Sneaker,196989952406,1,10.5,27.0,200,fw25,BOYS-L,NVRD,Footwear,100.3,116.0,160,Gore
45915,403739LNVRD,403739LNVRD,Gore & Strap Waterproof Sneaker,196989952420,1,11.5,28.0,200,fw25,BOYS-L,NVRD,Footwear,100.3,116.0,160,Gore
45915,403739LNVRD,403739LNVRD,Gore & Strap Waterproof Sneaker,196989952444,2,12.5,29.0,200,fw25,BOYS-L,NVRD,Footwear,100.3,116.0,160,Gore
45915,403739LNVRD,403739LNVRD,Gore & Strap Waterproof Sneaker,196989952451,2,13.0,30.0,200,fw25,BOYS-L,NVRD,Footwear,100.3,116.0,160,Gore
45915,403739LNVRD,403739LNVRD,Gore & Strap Waterproof Sneaker,196989952468,2,13.5,31.0,200,fw25,BOYS-L,NVRD,Footwear,100.3,116.0,160,Gore
45915,403739LNVRD,403739LNVRD,Gore & Strap Waterproof Sneaker,196989952505,2,2.5,34.0,200,fw25,BOYS-L,NVRD,Footwear,100.3,116.0,160,Gore
45915,403739LNVRD,403739LNVRD,Gore & Strap Waterproof Sneaker,196989952512,2,3.0,35.0,200,fw25,BOYS-L,NVRD,Footwear,100.3,116.0,160,Gore
45915,403860LBKSL,403860LBKSL,Gore & Strap Sneaker W/ Tuff-Tech Upper,198376361754,2,1.0,32.0,200,fw25,BOYS-L,BKSL,Footwear,100.3,116.0,160,Gore
45915,403860LBKSL,403860LBKSL,Gore & Strap Sneaker W/ Tuff-Tech Upper,198376361761,2,1.5,33.0,200,fw25,BOYS-L,BKSL,Footwear,100.3,116.0,160,Gore
45915,403860LBKSL,403860LBKSL,Gore & Strap Sneaker W/ Tuff-Tech Upper,198376361686,1,10.5,27.0,200,fw25,BOYS-L,BKSL,Footwear,100.3,116.0,160,Gore
45915,403860LBKSL,403860LBKSL,Gore & Strap Sneaker W/ Tuff-Tech Upper,198376361709,1,11.5,28.0,200,fw25,BOYS-L,BKSL,Footwear,100.3,116.0,160,Gore
45915,403860LBKSL,403860LBKSL,Gore & Strap Sneaker W/ Tuff-Tech Upper,198376361723,2,12.5,29.0,200,fw25,BOYS-L,BKSL,Footwear,100.3,116.0,160,Gore
45915,403860LBKSL,403860LBKSL,Gore & Strap Sneaker W/ Tuff-Tech Upper,198376361730,2,13.0,30.0,200,fw25,BOYS-L,BKSL,Footwear,100.3,116.0,160,Gore
45915,403860LBKSL,403860LBKSL,Gore & Strap Sneaker W/ Tuff-Tech Upper,198376361747,2,13.5,31.0,200,fw25,BOYS-L,BKSL,Footwear,100.3,116.0,160,Gore
45915,403860LBKSL,403860LBKSL,Gore & Strap Sneaker W/ Tuff-Tech Upper,198376361785,2,2.5,34.0,200,fw25,BOYS-L,BKSL,Footwear,100.3,116.0,160,Gore
45915,403860LBKSL,403860LBKSL,Gore & Strap Sneaker W/ Tuff-Tech Upper,198376361792,2,3.0,35.0,200,fw25,BOYS-L,BKSL,Footwear,100.3,116.0,160,Gore
45915,405626LBBK,405626LBBK,Gore & Strap Lightweight Sneaker,196989414706,2,1.0,32.0,170,fw25,BOYS-L,BBK,Footwear,85.255,98.6,136,Gore
45915,405626LBBK,405626LBBK,Gore & Strap Lightweight Sneaker,196989414713,3,1.5,33.0,170,fw25,BOYS-L,BBK,Footwear,85.255,98.6,136,Gore
45915,405626LBBK,405626LBBK,Gore & Strap Lightweight Sneaker,196989414638,1,10.5,27.0,170,fw25,BOYS-L,BBK,Footwear,85.255,98.6,136,Gore
45915,405626LBBK,405626LBBK,Gore & Strap Lightweight Sneaker,196989414652,1,11.5,28.0,170,fw25,BOYS-L,BBK,Footwear,85.255,98.6,136,Gore
45915,405626LBBK,405626LBBK,Gore & Strap Lightweight Sneaker,196989414676,1,12.5,29.0,170,fw25,BOYS-L,BBK,Footwear,85.255,98.6,136,Gore
45915,405626LBBK,405626LBBK,Gore & Strap Lightweight Sneaker,196989414683,1,13.0,30.0,170,fw25,BOYS-L,BBK,Footwear,85.255,98.6,136,Gore
45915,405626LBBK,405626LBBK,Gore & Strap Lightweight Sneaker,196989414690,1,13.5,31.0,170,fw25,BOYS-L,BBK,Footwear,85.255,98.6,136,Gore
45915,405626LBBK,405626LBBK,Gore & Strap Lightweight Sneaker,196989414737,3,2.5,34.0,170,fw25,BOYS-L,BBK,Footwear,85.255,98.6,136,Gore
45915,405626LBBK,405626LBBK,Gore & Strap Lightweight Sneaker,196989414744,3,3.0,35.0,170,fw25,BOYS-L,BBK,Footwear,85.255,98.6,136,Gore
45915,52458BBK,52458BBK,Lace-Up Durabuck Sneaker W/ Air-Cooled Memory Fo,193642044492,3,10.0,43.0,350,fw25,MENS,BBK,Footwear,175.525,203.0,280,Lace-Up
45915,52458BBK,52458BBK,Lace-Up Durabuck Sneaker W/ Air-Cooled Memory Fo,193642044508,2,10.5,44.0,350,fw25,MENS,BBK,Footwear,175.525,203.0,280,Lace-Up
45915,52458BBK,52458BBK,Lace-Up Durabuck Sneaker W/ Air-Cooled Memory Fo,193642044515,1,11.0,45.0,350,fw25,MENS,BBK,Footwear,175.525,203.0,280,Lace-Up
45915,52458BBK,52458BBK,Lace-Up Durabuck Sneaker W/ Air-Cooled Memory Fo,193642044539,1,12.0,46.0,350,fw25,MENS,BBK,Footwear,175.525,203.0,280,Lace-Up
45915,52458BBK,52458BBK,Lace-Up Durabuck Sneaker W/ Air-Cooled Memory Fo,193642044447,1,7.5,40.5,350,fw25,MENS,BBK,Footwear,175.525,203.0,280,Lace-Up
45915,52458BBK,52458BBK,Lace-Up Durabuck Sneaker W/ Air-Cooled Memory Fo,193642044454,2,8.0,41.0,350,fw25,MENS,BBK,Footwear,175.525,203.0,280,Lace-Up
45915,52458BBK,52458BBK,Lace-Up Durabuck Sneaker W/ Air-Cooled Memory Fo,193642044478,2,9.0,42.0,350,fw25,MENS,BBK,Footwear,175.525,203.0,280,Lace-Up
45915,52458BBK,52458BBK,Lace-Up Durabuck Sneaker W/ Air-Cooled Memory Fo,193642044485,2,9.5,42.5,350,fw25,MENS,BBK,Footwear,175.525,203.0,280,Lace-Up
45915,73690WHT,73690WHT,Durabuck Lace Up Fashion Sneaker,191665119272,4,10.0,40.0,350,fw25,WOMENS,WHT,Footwear,175.525,203.0,280,Durabuck
45915,73690WHT,73690WHT,Durabuck Lace Up Fashion Sneaker,191665119197,2,6.0,36.0,350,fw25,WOMENS,WHT,Footwear,175.525,203.0,280,Durabuck
45915,73690WHT,73690WHT,Durabuck Lace Up Fashion Sneaker,191665119210,4,7.0,37.0,350,fw25,WOMENS,WHT,Footwear,175.525,203.0,280,Durabuck
45915,73690WHT,73690WHT,Durabuck Lace Up Fashion Sneaker,191665119227,2,7.5,37.5,350,fw25,WOMENS,WHT,Footwear,175.525,203.0,280,Durabuck
45915,73690WHT,73690WHT,Durabuck Lace Up Fashion Sneaker,191665119234,6,8.0,38.0,350,fw25,WOMENS,WHT,Footwear,175.525,203.0,280,Durabuck
45915,73690WHT,73690WHT,Durabuck Lace Up Fashion Sneaker,191665119241,4,8.5,38.5,350,fw25,WOMENS,WHT,Footwear,175.525,203.0,280,Durabuck
45915,73690WHT,73690WHT,Durabuck Lace Up Fashion Sneaker,191665119258,6,9.0,39.0,350,fw25,WOMENS,WHT,Footwear,175.525,203.0,280,Durabuck
45915,9997,חבילות,BOX,9997,42,0.0,,0,fw25,חבילות,,Unknown,0.01003,0.0116,0,BOX
45915,9997,חבילות,BOX,9997,1,0.0,,0,fw25,חבילות,,Unknown,0.01003,0.0116,0,BOX
45915,9997,חבילות,BOX,9997,5,0.0,,0,fw25,חבילות,,Unknown,0.01003,0.0116,0,BOX
